advertiser_id,campaign_id,date,impressions,clicks,installs,cost_micros
3,128,2018-07-21,69738,585,77,579150000
3,128,2018-07-22,54466,1625,116,1608750000
3,129,2018-04-05,5240,37,2,20280000
3,129,2018-04-06,79930,3287,261,2646540000
3,129,2018-04-07,83136,2092,267,2707380000
3,129,2018-04-08,59167,2780,173,1754220000
3,129,2018-04-09,16813,544,29,294060000
3,129,2018-04-10,98959,4371,384,3893760000
3,129,2018-04-11,96331,814,48,486720000
3,129,2018-04-12,36669,1676,91,922740000
3,129,2018-04-13,62860,730,52,527280000
3,129,2018-04-14,24947,159,22,223080000
3,129,2018-04-15,73368,2323,214,2169960000
3,129,2018-04-16,57739,437,40,405600000
3,129,2018-04-17,20427,323,39,395460000
3,129,2018-04-18,68283,2417,209,2119260000
3,129,2018-04-19,7347,40,2,20280000
3,129,2018-04-20,95906,3653,358,3630120000
3,129,2018-04-21,97316,4603,519,5262660000
3,129,2018-04-22,42832,1266,123,1247220000
3,129,2018-04-23,29970,1041,91,922740000
3,129,2018-04-24,11853,228,31,314340000
3,129,2018-04-25,35227,1214,116,1176240000
3,129,2018-04-26,2516,57,3,30420000
3,129,2018-04-27,87032,3582,368,3731520000
3,129,2018-04-28,27260,906,125,1267500000
3,129,2018-04-29,60900,1417,88,892320000
3,129,2018-04-30,40887,1590,162,1642680000
3,130,2018-06-01,33879,1412,95,762480000
3,130,2018-06-02,64111,1899,173,1025460000
3,130,2018-06-03,67116,1397,192,754380000
3,130,2018-06-04,20565,896,90,483840000
3,130,2018-06-05,14882,360,36,194400000
3,130,2018-06-06,15172,699,57,377460000
3,130,2018-06-07,31561,411,26,221940000
3,130,2018-06-08,69201,2781,223,1501740000
3,130,2018-06-09,33857,967,118,522180000
3,130,2018-06-10,2618,86,9,46440000
3,130,2018-06-11,46217,1530,97,826200000
3,130,2018-06-12,51876,1833,113,989820000
3,130,2018-06-13,11289,59,5,31860000
3,130,2018-06-14,46233,989,118,534060000
3,130,2018-06-15,98007,3031,419,1636740000
3,130,2018-06-16,42556,1953,187,1054620000
3,130,2018-06-17,28196,784,57,423360000
3,130,2018-06-18,8838,197,11,106380000
3,130,2018-06-19,14967,509,29,274860000
3,130,2018-06-20,41306,1731,197,934740000
3,130,2018-06-21,694,24,3,12960000
3,130,2018-06-22,65057,2222,251,1199880000
3,130,2018-06-23,74164,2250,221,1215000000
3,130,2018-06-24,97627,1676,165,905040000
3,131,2018-10-14,45290,375,39,326250000
3,131,2018-10-15,3638,158,15,137460000
3,131,2018-10-16,53583,293,29,254910000
3,131,2018-10-17,27765,186,16,161820000
3,131,2018-10-18,32550,852,99,741240000
3,131,2018-10-19,61582,2050,123,1783500000
3,131,2018-10-20,60176,537,51,467190000
3,131,2018-10-21,37294,403,33,350610000
3,131,2018-10-22,95092,1408,182,1224960000
3,131,2018-10-23,75557,724,102,629880000
3,131,2018-10-24,4488,24,3,20880000
3,131,2018-10-25,53269,470,49,408900000
3,131,2018-10-26,12321,92,12,80040000
3,131,2018-10-27,85643,4092,228,3560040000
3,131,2018-10-28,72839,2185,153,1900950000
3,131,2018-10-29,69495,1793,130,1559910000
3,131,2018-10-30,1020,44,5,38280000
3,132,2018-10-18,20824,776,72,416480000
3,132,2018-10-19,81040,2275,114,1620800000
3,132,2018-10-20,17925,673,50,358500000
3,132,2018-10-21,78074,951,79,1561480000
3,132,2018-10-22,71282,1408,102,1425640000
3,132,2018-10-23,92323,527,65,1846460000
3,132,2018-10-24,7458,160,17,149160000
3,132,2018-10-25,10374,398,38,207480000
3,132,2018-10-26,42840,639,76,856800000
3,132,2018-10-27,98522,4188,341,1970440000
3,132,2018-10-28,5700,74,5,114000000
3,132,2018-10-29,16342,190,20,326840000
3,132,2018-10-30,59991,622,47,1199820000
3,132,2018-10-31,84870,2953,430,1697400000
3,132,2018-11-01,20896,321,34,417920000
3,132,2018-11-02,92748,2174,319,1854960000
3,132,2018-11-03,21583,494,30,431660000
3,132,2018-11-04,96323,1495,143,1926460000
3,132,2018-11-05,2354,97,14,47080000
3,132,2018-11-06,51721,1265,180,1034420000
3,132,2018-11-07,9785,116,9,195700000
3,132,2018-11-08,7875,371,31,157500000
3,132,2018-11-09,86074,602,56,1721480000
3,132,2018-11-10,51744,958,141,1034880000
3,132,2018-11-11,33800,1414,192,676000000
3,132,2018-11-12,45616,2088,164,912320000
3,132,2018-11-13,9219,118,17,184380000
3,132,2018-11-14,21,0,0,420000
3,132,2018-11-15,35823,231,26,716460000
3,132,2018-11-16,62015,2377,182,1240300000
3,133,2018-10-20,53154,990,147,722700000
3,133,2018-10-21,27521,1260,108,919800000
3,133,2018-10-22,8570,251,18,183230000
3,133,2018-10-23,73788,3124,193,2280520000
3,133,2018-10-24,40134,936,105,683280000
3,133,2018-10-25,3317,125,8,91250000
3,133,2018-10-26,75813,1697,132,1238810000
3,133,2018-10-27,15958,152,10,110960000
3,133,2018-10-28,89295,4430,489,3233900000
3,133,2018-10-29,25820,660,75,481800000
3,133,2018-10-30,85469,1563,144,1140990000
3,133,2018-10-31,78678,810,117,591300000
3,133,2018-11-01,13197,552,52,402960000
3,133,2018-11-02,62350,2567,269,1873910000
3,133,2018-11-03,90386,508,61,370840000
3,133,2018-11-04,85096,4216,499,3077680000
3,133,2018-11-05,21958,671,95,489830000
3,133,2018-11-06,73201,2339,148,1707470000
3,133,2018-11-07,44905,1336,72,975280000
3,133,2018-11-08,51719,2580,150,1883400000
3,133,2018-11-09,5814,152,19,110960000
3,133,2018-11-10,56306,1945,263,1419850000
3,133,2018-11-11,31322,1242,175,906660000
3,133,2018-11-12,8573,253,38,184690000
3,133,2018-11-13,21601,698,92,509540000
3,133,2018-11-14,81268,3519,400,2568870000
3,133,2018-11-15,45605,556,63,405880000
3,133,2018-11-16,10734,112,12,81760000
3,133,2018-11-17,47459,1374,83,1003020000
3,133,2018-11-18,97423,4691,485,3424430000
3,134,2018-07-02,86561,1879,178,1842300000
3,134,2018-07-03,16066,567,65,672750000
3,134,2018-07-04,24161,1158,99,1024650000
3,134,2018-07-05,22158,137,16,165600000
3,134,2018-07-06,67794,1361,157,1624950000
3,135,2018-05-21,96462,1588,206,2893860000
3,135,2018-05-22,56412,1203,180,1692360000
3,135,2018-05-23,67542,1050,122,2026260000
3,135,2018-05-24,58607,2896,423,1758210000
3,135,2018-05-25,94257,796,101,2827710000
3,135,2018-05-26,30790,1450,123,923700000
3,135,2018-05-27,14492,595,57,434760000
3,135,2018-05-28,34748,1321,184,1042440000
3,135,2018-05-29,72457,3075,167,2173710000
3,135,2018-05-30,35203,523,63,1056090000
3,135,2018-05-31,57793,1326,182,1733790000
3,135,2018-06-01,21360,930,64,640800000
3,135,2018-06-02,76031,3118,336,2280930000
3,135,2018-06-03,87860,1784,204,2635800000
3,135,2018-06-04,17727,462,31,531810000
3,135,2018-06-05,51374,1299,178,1541220000
3,135,2018-06-06,3342,84,9,100260000
3,135,2018-06-07,14916,201,23,447480000
3,135,2018-06-08,90820,4147,476,2724600000
3,135,2018-06-09,55231,1783,186,1656930000
3,135,2018-06-10,1792,51,7,53760000
3,135,2018-06-11,61547,2052,264,1846410000
3,135,2018-06-12,25354,683,46,760620000
3,135,2018-06-13,45267,1923,259,1358010000
3,135,2018-06-14,3410,99,7,102300000
3,135,2018-06-15,71688,2141,174,2150640000
3,135,2018-06-16,67455,3225,310,2023650000
3,135,2018-06-17,35398,1237,161,1061940000
3,135,2018-06-18,63726,1349,146,1911780000
3,135,2018-06-19,8605,257,35,258150000
3,136,2018-12-14,57560,439,49,575600000
3,136,2018-12-15,96964,3425,468,969640000
3,136,2018-12-16,27544,545,74,275440000
3,136,2018-12-17,59894,1751,119,598940000
3,136,2018-12-18,99913,2714,259,999130000
3,136,2018-12-19,70035,2827,150,700350000
3,136,2018-12-20,51078,2293,273,510780000
3,136,2018-12-21,90662,4050,557,906620000
3,136,2018-12-22,49516,874,128,495160000
3,136,2018-12-23,25125,423,40,251250000
3,136,2018-12-24,2246,68,6,22460000
3,136,2018-12-25,37567,1403,99,375670000
3,136,2018-12-26,11429,529,48,114290000
3,136,2018-12-27,62101,1506,94,621010000
3,137,2018-07-20,41945,1668,194,1434480000
3,137,2018-07-21,94405,2067,196,1777620000
3,137,2018-07-22,78704,1537,167,1321820000
3,137,2018-07-23,55673,355,32,305300000
3,137,2018-07-24,81436,2740,151,2356400000
3,137,2018-07-25,95003,1332,121,1145520000
3,137,2018-07-26,43519,1239,136,1065540000
3,137,2018-07-27,39498,219,27,188340000
3,137,2018-07-28,37792,870,94,748200000
3,137,2018-07-29,53116,1463,144,1258180000
3,137,2018-07-30,90253,1049,95,902140000
3,137,2018-07-31,14027,180,12,154800000
3,137,2018-08-01,37964,573,36,492780000
3,137,2018-08-02,58197,1449,79,1246140000
3,138,2018-07-03,92674,615,58,219820000
3,138,2018-07-04,78908,592,58,219820000
3,138,2018-07-05,17135,339,25,94750000
3,138,2018-07-06,23405,495,72,272880000
3,138,2018-07-07,89751,3610,251,951290000
3,138,2018-07-08,99574,3173,186,704940000
3,138,2018-07-09,92196,1240,174,659460000
3,138,2018-07-10,63052,1398,71,269090000
3,138,2018-07-11,67183,374,36,136440000
3,138,2018-07-12,10257,406,57,216030000
3,138,2018-07-13,87210,669,58,219820000
3,138,2018-07-14,72858,2038,297,1125630000
3,138,2018-07-15,49388,633,95,360050000
3,138,2018-07-16,36237,1276,88,333520000
3,138,2018-07-17,53651,1431,194,735260000
3,138,2018-07-18,28483,1124,144,545760000
3,138,2018-07-19,30867,292,39,147810000
3,138,2018-07-20,54846,2540,342,1296180000
3,138,2018-07-21,1021,30,2,7580000
3,138,2018-07-22,15568,117,13,49270000
3,138,2018-07-23,63050,2628,189,716310000
3,138,2018-07-24,98824,2768,371,1406090000
3,138,2018-07-25,41074,1548,142,538180000
3,138,2018-07-26,49253,1320,70,265300000
3,138,2018-07-27,24808,600,60,227400000
3,138,2018-07-28,50197,1640,213,807270000
3,138,2018-07-29,18963,215,22,83380000
3,138,2018-07-30,47662,872,53,200870000
3,139,2018-11-10,43562,225,33,289080000
3,139,2018-11-11,67897,749,79,692040000
3,139,2018-11-12,43491,338,17,148920000
3,139,2018-11-13,46919,861,48,420480000
3,139,2018-11-14,10569,247,16,140160000
3,139,2018-11-15,49727,1621,237,2076120000
3,139,2018-11-16,50951,1206,136,1191360000
3,139,2018-11-17,75634,2936,303,2654280000
3,139,2018-11-18,72932,1007,80,700800000
3,139,2018-11-19,87501,553,68,595680000
3,139,2018-11-20,86326,1349,133,1165080000
3,139,2018-11-21,56461,610,43,376680000
3,139,2018-11-22,55066,1247,120,1051200000
3,139,2018-11-23,74893,1089,162,1419120000
3,139,2018-11-24,18095,223,24,210240000
3,139,2018-11-25,77521,749,110,963600000
3,139,2018-11-26,89016,2626,218,1909680000
3,139,2018-11-27,25022,377,38,332880000
3,139,2018-11-28,47241,2179,273,2391480000
3,140,2018-09-05,56492,1864,141,932000000
3,140,2018-09-06,45239,2074,122,1037000000
3,140,2018-09-07,64989,2968,154,1484000000
3,140,2018-09-08,15670,649,52,324500000
3,140,2018-09-09,31757,1243,133,621500000
3,140,2018-09-10,23421,473,58,236500000
3,140,2018-09-11,38474,703,59,351500000
3,140,2018-09-12,71216,2351,311,1175500000
3,140,2018-09-13,39391,1700,149,850000000
3,140,2018-09-14,90227,4059,393,2029500000
3,140,2018-09-15,6321,273,39,136500000
3,140,2018-09-16,71270,3251,199,1625500000
3,140,2018-09-17,66469,3038,163,1519000000
3,140,2018-09-18,36980,449,29,224500000
3,140,2018-09-19,2102,74,6,37000000
3,140,2018-09-20,90461,2872,415,1436000000
3,140,2018-09-21,65373,593,68,296500000
3,140,2018-09-22,53416,375,21,187500000
3,140,2018-09-23,26653,531,41,265500000
3,140,2018-09-24,20248,956,126,478000000
3,140,2018-09-25,64021,2057,193,1028500000
3,140,2018-09-26,92245,3014,286,1507000000
3,141,2018-08-08,71004,1373,105,1112130000
3,141,2018-08-09,79450,2959,352,2396790000
3,141,2018-08-10,42741,1886,174,1527660000
3,141,2018-08-11,28995,271,25,219510000
3,141,2018-08-12,79319,1285,155,1040850000
3,141,2018-08-13,75773,1145,83,927450000
3,141,2018-08-14,18428,790,90,639900000
3,141,2018-08-15,68900,2954,443,2392740000
3,141,2018-08-16,57709,2192,322,1775520000
3,141,2018-08-17,82406,3956,210,3204360000
3,142,2018-10-25,61412,2939,235,1645840000
3,142,2018-10-26,71204,3480,504,1948800000
3,142,2018-10-27,11236,279,27,156240000
3,142,2018-10-28,11419,105,11,58800000
3,142,2018-10-29,11344,67,3,37520000
3,142,2018-10-30,74655,2148,128,1202880000
3,142,2018-10-31,46266,1894,264,1060640000
3,142,2018-11-01,47329,1490,83,834400000
3,142,2018-11-02,22670,139,18,77840000
3,142,2018-11-03,84524,3340,312,1870400000
3,142,2018-11-04,15460,260,35,145600000
3,142,2018-11-05,94643,2634,184,1475040000
3,142,2018-11-06,48616,1733,144,970480000
3,142,2018-11-07,52386,2450,282,1372000000
3,142,2018-11-08,53573,1584,236,887040000
3,142,2018-11-09,26284,1228,179,687680000
3,142,2018-11-10,73723,1730,147,968800000
3,142,2018-11-11,34853,1657,134,927920000
3,143,2018-04-27,71826,645,40,1436520000
3,143,2018-04-28,55748,2526,346,1114960000
3,143,2018-04-29,82501,1936,270,1650020000
3,143,2018-04-30,18735,504,30,374700000
3,143,2018-05-01,80960,3318,203,1619200000
3,143,2018-05-02,70493,609,57,1409860000
3,143,2018-05-03,60180,2605,207,1203600000
3,143,2018-05-04,97708,3157,448,1954160000
3,143,2018-05-05,49809,2395,167,996180000
3,144,2018-11-01,53031,475,64,209000000
3,144,2018-11-02,93389,2839,240,1249160000
3,144,2018-11-03,43658,1105,108,486200000
3,144,2018-11-04,9544,92,7,40480000
3,144,2018-11-05,75819,1977,135,869880000
3,144,2018-11-06,84295,2251,323,990440000
3,144,2018-11-07,95601,2244,208,987360000
3,144,2018-11-08,53113,2187,187,962280000
3,144,2018-11-09,24812,1171,167,515240000
3,144,2018-11-10,4781,150,18,66000000
3,145,2018-09-15,99523,3909,442,2985690000
3,145,2018-09-16,95598,1507,212,2867940000
3,145,2018-09-17,22256,835,46,667680000
3,145,2018-09-18,82328,2830,407,2469840000
3,145,2018-09-19,8490,78,10,254700000
3,145,2018-09-20,47016,2125,222,1410480000
3,145,2018-09-21,83599,3229,176,2507970000
3,145,2018-09-22,25426,1156,105,762780000
3,145,2018-09-23,53595,1086,110,1607850000
3,145,2018-09-24,32812,426,52,984360000
3,145,2018-09-25,37055,660,40,1111650000
3,145,2018-09-26,950,22,2,28500000
3,145,2018-09-27,88203,2842,297,2646090000
3,145,2018-09-28,78347,853,118,2350410000
3,145,2018-09-29,83899,2704,317,2516970000
3,145,2018-09-30,20110,617,43,603300000
3,145,2018-10-01,5899,205,15,176970000
3,145,2018-10-02,49913,2081,302,1497390000
3,145,2018-10-03,28351,369,52,850530000
3,145,2018-10-04,74479,1512,105,2234370000
3,145,2018-10-05,71889,2936,375,2156670000
3,145,2018-10-06,43105,532,51,1293150000
3,145,2018-10-07,81146,2283,311,2434380000
3,145,2018-10-08,81977,3599,371,2459310000
3,145,2018-10-09,97754,3899,245,2932620000
3,145,2018-10-10,19918,924,58,597540000
3,145,2018-10-11,31232,345,23,936960000
3,145,2018-10-12,76737,1004,132,2302110000
3,145,2018-10-13,19588,841,70,587640000
3,145,2018-10-14,57281,913,79,1718430000
3,145,2018-10-15,69384,441,22,2081520000
3,146,2018-06-13,92034,3815,509,920340000
3,146,2018-06-14,60743,2863,259,607430000
3,146,2018-06-15,34032,1426,197,340320000
3,146,2018-06-16,56256,1141,153,562560000
3,146,2018-06-17,67621,1759,207,676210000
3,146,2018-06-18,17529,329,35,175290000
3,146,2018-06-19,98126,2610,264,981260000
3,146,2018-06-20,49746,635,71,497460000
3,146,2018-06-21,70226,2103,143,702260000
3,146,2018-06-22,64294,355,28,642940000
3,146,2018-06-23,7732,265,23,77320000
3,146,2018-06-24,11813,67,8,118130000
3,146,2018-06-25,57010,1597,188,570100000
3,146,2018-06-26,70670,594,30,706700000
3,146,2018-06-27,46351,1428,208,463510000
3,146,2018-06-28,23301,633,40,233010000
3,146,2018-06-29,43770,1128,72,437700000
3,146,2018-06-30,21743,394,25,217430000
3,146,2018-07-01,83284,1363,170,832840000
3,146,2018-07-02,76140,2694,229,761400000
3,146,2018-07-03,78864,2196,274,788640000
3,146,2018-07-04,76925,2883,310,769250000
3,146,2018-07-05,49574,2029,105,495740000
3,146,2018-07-06,33441,890,63,334410000
3,146,2018-07-07,14739,210,24,147390000
3,146,2018-07-08,16492,348,35,164920000
3,147,2018-06-28,16025,260,16,57440000
3,147,2018-06-29,9041,320,44,157960000
3,147,2018-06-30,4713,83,6,21540000
3,147,2018-07-01,63286,3103,440,1579600000
3,147,2018-07-02,72726,1662,246,883140000
3,147,2018-07-03,96925,1746,234,840060000
3,147,2018-07-04,11328,321,21,75390000
3,147,2018-07-05,99056,1378,95,341050000
3,147,2018-07-06,89563,1109,79,283610000
3,147,2018-07-07,20579,796,109,391310000
3,147,2018-07-08,48013,796,78,280020000
3,147,2018-07-09,24621,1103,112,402080000
3,147,2018-07-10,82094,2500,189,678510000
3,147,2018-07-11,13280,76,6,21540000
3,147,2018-07-12,12226,145,17,61030000
3,147,2018-07-13,75581,2773,180,646200000
3,147,2018-07-14,80211,2524,324,1163160000
3,147,2018-07-15,51352,1437,132,473880000
3,147,2018-07-16,73204,2912,385,1382150000
3,147,2018-07-17,12782,460,69,247710000
3,147,2018-07-18,81154,1946,128,459520000
3,147,2018-07-19,12782,356,46,165140000
3,147,2018-07-20,96242,4188,412,1479080000
3,147,2018-07-21,62751,1681,198,710820000
3,147,2018-07-22,74088,3162,453,1626270000
3,147,2018-07-23,94995,3095,277,994430000
3,147,2018-07-24,46646,1892,266,954940000
3,147,2018-07-25,93634,4095,437,1568830000
3,148,2018-02-24,57361,615,70,637700000
3,148,2018-02-25,2509,83,11,100210000
3,148,2018-02-26,75170,3560,288,2623680000
3,148,2018-02-27,5409,103,6,54660000
3,149,2018-06-11,77281,2367,345,2532690000
3,149,2018-06-12,65568,3140,375,3359800000
3,149,2018-06-13,53487,1624,152,1737680000
3,149,2018-06-14,36278,1102,116,1179140000
3,149,2018-06-15,26487,782,105,836740000
3,149,2018-06-16,25770,615,36,658050000
3,149,2018-06-17,90496,2129,281,2278030000
3,149,2018-06-18,95677,1864,115,1994480000
3,149,2018-06-19,64195,602,77,644140000
3,149,2018-06-20,43601,849,85,908430000
3,149,2018-06-21,44505,1139,80,1218730000
3,149,2018-06-22,19904,399,39,426930000
3,149,2018-06-23,97435,1872,147,2003040000
3,149,2018-06-24,30751,232,18,248240000
3,149,2018-06-25,112,5,0,5350000
3,149,2018-06-26,74180,930,70,995100000
3,149,2018-06-27,66691,3017,305,3228190000
3,149,2018-06-28,21783,444,51,475080000
3,149,2018-06-29,5514,100,15,107000000
3,149,2018-06-30,13716,500,48,535000000
3,149,2018-07-01,55064,2345,335,2509150000
3,149,2018-07-02,19675,312,28,333840000
3,149,2018-07-03,30422,503,45,538210000
3,149,2018-07-04,62578,1591,115,1702370000
3,150,2018-03-23,73281,3496,385,3496000000
3,150,2018-03-24,44767,422,45,422000000
3,150,2018-03-25,20444,892,81,892000000
3,150,2018-03-26,63889,420,22,420000000
3,150,2018-03-27,62622,1270,145,1270000000
3,150,2018-03-28,12570,444,47,444000000
3,150,2018-03-29,97757,2924,400,2924000000
3,150,2018-03-30,41142,303,24,303000000
3,150,2018-03-31,41419,459,49,459000000
3,150,2018-04-01,40299,1938,170,1938000000
3,150,2018-04-02,11442,409,22,409000000
3,150,2018-04-03,49689,633,39,633000000
3,150,2018-04-04,99159,1543,144,1543000000
3,150,2018-04-05,20048,543,28,543000000
3,150,2018-04-06,27274,493,37,493000000
3,150,2018-04-07,99737,2125,230,2125000000
3,150,2018-04-08,79044,752,86,752000000
3,150,2018-04-09,49392,826,70,826000000
3,150,2018-04-10,4140,77,8,77000000
3,150,2018-04-11,52297,1949,130,1949000000
3,150,2018-04-12,83969,460,64,460000000
3,150,2018-04-13,31311,1408,146,1408000000
3,150,2018-04-14,21752,196,25,196000000
3,150,2018-04-15,76721,454,61,454000000
3,150,2018-04-16,40855,834,118,834000000
3,150,2018-04-17,12541,565,55,565000000
3,150,2018-04-18,74585,1873,137,1873000000
3,151,2018-10-29,58947,1448,206,1028080000
3,151,2018-10-30,47236,1984,281,1408640000
3,151,2018-10-31,84928,1839,223,1305690000
3,151,2018-11-01,528,22,2,15620000
3,151,2018-11-02,85180,2714,278,1926940000
3,151,2018-11-03,18028,405,56,287550000
3,151,2018-11-04,80889,3594,284,2551740000
3,151,2018-11-05,48696,2354,219,1671340000
3,151,2018-11-06,50902,1026,126,728460000
3,151,2018-11-07,23354,866,127,614860000
3,152,2018-12-13,9117,140,17,182340000
3,152,2018-12-14,27540,278,16,550800000
3,152,2018-12-15,40763,1981,297,815260000
3,152,2018-12-16,50768,2039,288,1015360000
3,152,2018-12-17,3984,31,4,79680000
3,152,2018-12-18,1159,23,3,23180000
3,152,2018-12-19,76843,2412,131,1536860000
3,152,2018-12-20,56386,730,109,1127720000
3,152,2018-12-21,53227,1573,214,1064540000
3,152,2018-12-22,61798,3054,370,1235960000
3,152,2018-12-23,76945,644,38,1538900000
3,152,2018-12-24,32406,1603,166,648120000
3,152,2018-12-25,47156,1849,265,943120000
3,152,2018-12-26,57602,1539,209,1152040000
3,152,2018-12-27,10093,114,8,201860000
3,152,2018-12-28,44715,1508,114,894300000
3,152,2018-12-29,34032,974,66,680640000
3,152,2018-12-30,15888,280,18,317760000
3,152,2018-12-31,15504,215,18,310080000
3,153,2018-04-01,82979,3303,489,3203910000
3,153,2018-04-02,43846,1557,101,1510290000
3,153,2018-04-03,20308,358,20,347260000
3,153,2018-04-04,97012,2447,125,2373590000
3,153,2018-04-05,44984,1516,98,1470520000
3,153,2018-04-06,72241,3062,277,2970140000
3,153,2018-04-07,6813,72,7,69840000
3,153,2018-04-08,57552,359,53,348230000
3,153,2018-04-09,43895,2002,245,1941940000
3,153,2018-04-10,75735,3437,194,3333890000
3,153,2018-04-11,28690,391,53,379270000
3,153,2018-04-12,1245,8,1,7760000
3,153,2018-04-13,93299,4556,484,4419320000
3,153,2018-04-14,60783,1812,109,1757640000
3,154,2018-08-05,14345,610,50,414800000
3,154,2018-08-06,97875,2257,202,1534760000
3,154,2018-08-07,25935,170,25,115600000
3,154,2018-08-08,34195,1430,104,972400000
3,154,2018-08-09,38002,814,77,553520000
3,154,2018-08-10,61106,2762,384,1878160000
3,154,2018-08-11,80158,965,88,656200000
3,154,2018-08-12,33598,454,39,308720000
3,154,2018-08-13,99503,2234,189,1519120000
3,154,2018-08-14,36638,252,26,171360000
3,154,2018-08-15,44436,2123,274,1443640000
3,154,2018-08-16,18704,751,78,510680000
3,154,2018-08-17,78378,2755,329,1873400000
3,154,2018-08-18,40706,955,124,649400000
3,154,2018-08-19,77226,3014,324,2049520000
3,154,2018-08-20,2824,88,5,59840000
3,154,2018-08-21,76805,2973,344,2021640000
3,154,2018-08-22,3401,21,2,14280000
3,154,2018-08-23,75639,2790,306,1897200000
3,154,2018-08-24,91869,841,44,571880000
3,155,2018-05-17,69571,1838,96,992520000
3,155,2018-05-18,81848,3530,385,1906200000
3,155,2018-05-19,86213,893,100,482220000
3,155,2018-05-20,18500,170,20,91800000
3,155,2018-05-21,99618,4470,400,2413800000
3,155,2018-05-22,49733,657,64,354780000
3,155,2018-05-23,86490,766,44,413640000
3,155,2018-05-24,86326,2203,158,1189620000
3,155,2018-05-25,93389,986,84,532440000
3,155,2018-05-26,92136,4086,540,2206440000
3,155,2018-05-27,57660,1713,241,925020000
3,155,2018-05-28,83750,624,56,336960000
3,155,2018-05-29,83266,2685,351,1449900000
3,155,2018-05-30,35500,401,22,216540000
3,155,2018-05-31,47782,322,38,173880000
3,155,2018-06-01,84714,2845,148,1536300000
3,155,2018-06-02,48900,996,148,537840000
3,155,2018-06-03,50435,795,64,429300000
3,155,2018-06-04,78412,2273,295,1227420000
3,155,2018-06-05,3384,109,6,58860000
3,155,2018-06-06,93706,1349,184,728460000
3,156,2018-03-12,20403,761,90,789300000
3,156,2018-03-13,62326,1389,108,947160000
3,156,2018-03-14,99010,2651,341,2990570000
3,156,2018-03-15,15489,548,59,517430000
3,156,2018-03-16,56937,1208,79,692830000
3,156,2018-03-17,7253,209,21,184170000
3,156,2018-03-18,95447,2929,331,2902870000
3,156,2018-03-19,17803,585,75,657750000
3,156,2018-03-20,7327,292,42,368340000
3,156,2018-03-21,62408,2494,199,1745230000
3,156,2018-03-22,30105,844,95,833150000
3,156,2018-03-23,9716,94,10,87700000
3,156,2018-03-24,95361,3553,369,3236130000
3,156,2018-03-25,22174,564,81,710370000
3,156,2018-03-26,92422,2835,340,2981800000
3,156,2018-03-27,42005,742,62,543740000
3,156,2018-03-28,72790,1633,161,1411970000
3,156,2018-03-29,94458,1051,119,1043630000
3,156,2018-03-30,85904,1180,169,1482130000
3,156,2018-03-31,75396,3572,242,2122340000
3,156,2018-04-01,47738,1420,150,1315500000
3,156,2018-04-02,88566,3890,459,4025430000
3,157,2018-06-20,26301,1032,127,784320000
3,157,2018-06-21,92483,4359,472,3312840000
3,157,2018-06-22,36685,749,86,569240000
3,157,2018-06-23,75166,1554,215,1181040000
3,157,2018-06-24,12435,250,16,190000000
3,157,2018-06-25,1604,22,3,16720000
3,157,2018-06-26,24476,575,44,437000000
3,157,2018-06-27,29325,1377,100,1046520000
3,157,2018-06-28,18663,650,39,494000000
3,157,2018-06-29,46422,1073,105,815480000
3,157,2018-06-30,77536,1019,140,774440000
3,157,2018-07-01,5851,232,24,176320000
3,157,2018-07-02,23552,374,48,284240000
3,157,2018-07-03,99481,1951,262,1482760000
3,157,2018-07-04,47426,1128,144,857280000
3,157,2018-07-05,2485,58,7,44080000
3,157,2018-07-06,84793,2837,168,2156120000
3,157,2018-07-07,51602,1640,91,1246400000
3,157,2018-07-08,54738,1534,188,1165840000
3,157,2018-07-09,99133,3490,202,2652400000
3,157,2018-07-10,69675,1176,70,893760000
3,157,2018-07-11,88795,2759,256,2096840000
3,157,2018-07-12,95702,745,106,566200000
3,157,2018-07-13,31759,1469,126,1116440000
3,157,2018-07-14,63759,3104,183,2359040000
3,157,2018-07-15,70844,841,113,639160000
3,157,2018-07-16,86456,3818,546,2901680000
3,158,2018-10-08,82422,2447,266,2275710000
3,158,2018-10-09,18080,162,23,150660000
3,158,2018-10-10,95696,2443,235,2271990000
3,158,2018-10-11,27781,804,100,747720000
3,158,2018-10-12,32392,531,39,493830000
3,158,2018-10-13,5730,90,8,83700000
3,158,2018-10-14,23290,706,37,656580000
3,158,2018-10-15,5555,277,17,257610000
3,158,2018-10-16,87094,1591,80,1479630000
3,158,2018-10-17,12369,112,16,104160000
3,158,2018-10-18,64325,665,87,618450000
3,158,2018-10-19,22184,927,120,862110000
3,158,2018-10-20,93021,2059,231,1914870000
3,158,2018-10-21,21677,672,69,624960000
3,158,2018-10-22,93086,3942,473,3666060000
3,158,2018-10-23,53264,1193,104,1109490000
3,158,2018-10-24,27565,275,27,255750000
3,158,2018-10-25,83358,1581,106,1470330000
3,158,2018-10-26,7042,77,7,71610000
3,158,2018-10-27,31063,731,40,679830000
3,158,2018-10-28,3537,150,16,139500000
3,158,2018-10-29,66590,2087,159,1940910000
3,159,2018-11-15,91129,1775,264,1224750000
3,159,2018-11-16,14860,708,80,488520000
3,159,2018-11-17,94580,1422,139,981180000
3,159,2018-11-18,2812,111,13,76590000
3,159,2018-11-19,60388,2514,144,1734660000
3,159,2018-11-20,5531,253,24,174570000
